,movie_title,genres,runtime_minutes,director_name,director_deathYear
3619,Emma,"Comedy,Drama,Romance",120.0,Douglas McGrath,2022
3620,Planet of the Apes,"Adventure,Sci-Fi",112.0,Franklin J. Schaffner,1989
3621,Winter in Wartime,"Drama,History,War",103.0,Martin Koolhoven,2
3622,Foolproof,"Action,Comedy,Crime",94.0,William Phillips,2
3623,Trade of Innocents,"Drama,Thriller",88.0,Christopher M. Bessette,2
3624,Crossover,"Action,Sport",95.0,Preston A. Whitmore II,2
3625,Sunshine State,"Drama,Romance",141.0,John Sayles,2
3626,Standing Ovation,Musical,105.0,Stewart Raffill,2
3627,Khiladi 786,"Action,Comedy,Romance",141.0,Ashish R. Mohan,2
3628,The Sting,"Comedy,Crime,Drama",129.0,George Roy Hill,2002
3629,Chariots of Fire,"Biography,Drama,Sport",125.0,Hugh Hudson,2
3630,Diary of a Mad Black Woman,"Comedy,Drama,Romance",116.0,Darren Grant,2
3631,Shine,"Biography,Drama,Music",105.0,Scott Hicks,2
3632,Don Jon,"Comedy,Drama,Romance",90.0,Joseph Gordon-Levitt,2
3633,Show Dogs,"Adventure,Comedy,Crime",92.0,Raja Gosnell,2
3634,High Plains Drifter,"Drama,Mystery,Western",105.0,Clint Eastwood,2
3635,Hell Fest,"Horror,Thriller",89.0,Gregory Plotkin,2
3636,Mambo Italiano,"Comedy,Drama,Romance",88.0,Émile Gaudreault,2
3637,Loving Vincent,"Animation,Drama,Mystery",94.0,-,0
3638,Ghost World,"Comedy,Drama",111.0,Terry Zwigoff,2
3639,Iris,"Biography,Drama,Romance",91.0,Richard Eyre,2
3640,Galaxina,"Comedy,Sci-Fi",95.0,William Sachs,2
3641,Wonderland,"Crime,Drama,Mystery",104.0,James Cox,2
3642,Le Havre,"Comedy,Drama",93.0,Aki Kaurismäki,2
3643,Berlin Syndrome,"Drama,Horror,Mystery",116.0,Cate Shortland,2
3644,Salvation Boulevard,"Comedy,Crime,Drama",96.0,George Ratliff,2
3645,47 Meters Down,"Adventure,Drama,Horror",89.0,Johannes Roberts,2
3646,Rang De Basanti,"Comedy,Crime,Drama",167.0,Rakeysh Omprakash Mehra,2
3647,The Ten,"Comedy,Romance",96.0,David Wain,2
3648,Wilson,"Biography,Drama,History",154.0,Henry King,1982
3649,Dum Maaro Dum,"Action,Crime,Drama",128.0,Rohan Sippy,2
3650,Somewhere in Time,"Drama,Fantasy,Romance",103.0,Jeannot Szwarc,2
3651,My Big Fat Greek Wedding,"Comedy,Drama,Romance",95.0,Joel Zwick,2
3652,Get Out,"Horror,Mystery,Thriller",104.0,Jordan Peele,2
3653,Paranormal Activity 3,"Horror,Mystery",83.0,-,0
3654,Saw II,"Horror,Mystery",93.0,Darren Lynn Bousman,2
3655,Lights Out,"Horror,Mystery",81.0,David F. Sandberg,2
3656,The Visit,"Comedy,Romance,Thriller",130.0,Oyefunke Fayoyin,2
3657,The Visit,"Horror,Mystery,Thriller",94.0,M. Night Shyamalan,2
3658,The Visit,Documentary,83.0,Michael Madsen,2
3659,Happy Death Day,"Comedy,Horror,Mystery",96.0,Christopher Landon,2
3660,Paranormal Activity 4,"Horror,Mystery",88.0,-,0
3661,Ouija,"Horror,Mystery,Thriller",89.0,Stiles White,2
3662,The Gift,"Drama,Mystery,Thriller",108.0,Joel Edgerton,2
3663,The Big Sick,"Comedy,Drama,Romance",120.0,Michael Showalter,2
3664,The Return of the Pink Panther,"Comedy,Crime,Mystery",113.0,Blake Edwards,2010
3665,The Robe,"Drama,History,Romance",135.0,Henry Koster,1988
3666,Overcomer,"Drama,Family,Sport",119.0,Alex Kendrick,2
3667,Monster,"Biography,Crime,Drama",109.0,Patty Jenkins,2
3668,Paranormal Activity: The Marked Ones,"Horror,Mystery",84.0,Christopher Landon,2
3669,"20,000 Leagues Under the Sea","Adventure,Drama,Family",127.0,Richard Fleischer,2006
3670,Dallas Buyers Club,"Biography,Drama",117.0,Jean-Marc Vallée,2021
3671,No Escape,"Action,Thriller",103.0,John Erick Dowdle,2
3672,The Elephant Man,"Biography,Drama",124.0,David Lynch,2
3673,The Lazarus Effect,"Horror,Mystery,Sci-Fi",83.0,David Gelb,2
3674,Our Idiot Brother,"Comedy,Drama",90.0,Jesse Peretz,2
3675,The Strangers: Prey at Night,Horror,85.0,Johannes Roberts,2
3676,Clerks II,Comedy,97.0,Kevin Smith,2
3677,The Players Club,"Comedy,Drama",104.0,Ice Cube,2
3678,Billy Elliot,"Drama,Music",110.0,Stephen Daldry,2
3679,The Way Way Back,"Comedy,Drama",103.0,-,0
3680,"As Above, So Below","Horror,Mystery,Thriller",93.0,John Erick Dowdle,2
3681,The Apostle,Drama,134.0,Robert Duvall,2
3682,House Party 2,"Comedy,Drama,Music",94.0,-,0
3683,Doug's 1st Movie,"Adventure,Animation,Comedy",77.0,Maurice Joyce,2
3684,Race,"Biography,Drama,Sport",134.0,Stephen Hopkins,2
3685,Mommie Dearest,"Biography,Drama",129.0,Frank Perry,1995
3686,Halloween 4: The Return of Michael Myers,"Horror,Thriller",88.0,Dwight H. Little,2
3687,Apollo 18,"Horror,Mystery,Sci-Fi",86.0,Gonzalo López-Gallego,2
3688,"Paul, Apostle of Christ","Adventure,Biography,Drama",108.0,Andrew Hyatt,2
3689,Addicted,"Drama,Romance,Thriller",106.0,Bille Woodruff,2
3690,Gretel & Hansel,"Fantasy,Horror,Mystery",87.0,Oz Perkins,2
3691,Halloween: The Curse of Michael Myers,"Horror,Thriller",87.0,Joe Chappelle,2
3692,The Egyptian,Drama,139.0,Michael Curtiz,1962
3693,Eve's Bayou,Drama,108.0,Kasi Lemmons,2
3694,Nighthawks,"Action,Crime,Thriller",99.0,-,0
3695,Friday the 13th Part VIII: Jason Takes Manhattan,"Adventure,Horror,Thriller",100.0,Rob Hedden,2
3696,It Comes at Night,"Drama,Horror,Mystery",91.0,Trey Edward Shults,2
3697,Shaun of the Dead,"Comedy,Horror",99.0,Edgar Wright,2
3698,The Haunting of Molly Hartley,"Drama,Horror,Thriller",85.0,Mickey Liddell,2
3699,Lone Star,"Drama,Mystery,Western",135.0,John Sayles,2
3700,April Fool's Day,"Horror,Mystery",89.0,Fred Walton,2
3701,Diner,"Comedy,Drama",110.0,Barry Levinson,2
3702,Before I Fall,"Drama,Fantasy,Mystery",98.0,Ry Russo-Young,2
3703,Lone Wolf McQuade,"Action,Crime,Drama",107.0,Steve Carver,2021
3704,Fifty Shades of Black,Comedy,92.0,Michael Tiddes,2
3705,Solomon and Sheba,"Drama,History,Romance",141.0,King Vidor,1982
3706,The Beastmaster,"Action,Adventure,Fantasy",118.0,Don Coscarelli,2
3707,Not Easily Broken,"Drama,Romance",99.0,Bill Duke,2
3708,Black Christmas,"Horror,Mystery,Thriller",92.0,Sophia Takal,2
3709,Win Win,"Comedy,Drama,Sport",106.0,Tom McCarthy,2
3710,The Perfect Match,"Comedy,Romance",96.0,Bille Woodruff,2
3711,Digimon: The Movie,"Action,Adventure,Animation",82.0,-,0
3712,Saved!,"Comedy,Drama",92.0,Brian Dannelly,2
3713,Robin and Marian,"Adventure,Drama,Romance",106.0,Richard Lester,2
3714,Force 10 from Navarone,"Action,Drama,War",118.0,Guy Hamilton,2016
3715,The Forsaken,"Action,Horror,Thriller",90.0,J.S. Cardone,2
3716,Jexi,"Comedy,Romance,Sci-Fi",84.0,-,0
3717,Fahrenheit 11/9,Documentary,128.0,Michael Moore,2
3718,UHF,"Comedy,Sci-Fi",97.0,Jay Levey,2
3719,Captain Fantastic,"Comedy,Drama",118.0,Matt Ross,2
3720,Slums of Beverly Hills,"Comedy,Drama",91.0,Tamara Jenkins,2
3721,Made,"Comedy,Crime,Drama",95.0,Jon Favreau,2
3722,Moon,"Drama,Mystery,Sci-Fi",97.0,Duncan Jones,2
3723,90 Minutes in Heaven,Drama,121.0,Michael Polish,2
3724,Incarnate,"Horror,Thriller",87.0,Brad Peyton,2
3725,Eddie and the Cruisers,"Drama,Music,Mystery",95.0,Martin Davidson,2
3726,Keeping Up with the Steins,Comedy,90.0,Scott Marshall,2
3727,The Sweet Hereafter,Drama,112.0,Atom Egoyan,2
3728,Bottle Shock,"Comedy,Drama",110.0,Randall Miller,2
3729,My Old Lady,"Comedy,Drama,Romance",107.0,Israel Horovitz,2020
3730,Jekyll and Hyde... Together Again,"Comedy,Music,Sci-Fi",87.0,Jerry Belson,2006
3731,Table 19,"Comedy,Drama,Romance",87.0,Jeffrey Blitz,2
3732,The Beach Bum,Comedy,95.0,Harmony Korine,2
3733,Heavenly Creatures,"Biography,Crime,Drama",99.0,Peter Jackson,2
3734,The Other Side of the Door,"Horror,Thriller",96.0,Johannes Roberts,2
3735,Kill the Messenger,"Biography,Crime,Drama",112.0,Michael Cuesta,2
3736,Rabbit Hole,Drama,91.0,John Cameron Mitchell,2
3737,Jem and the Holograms,"Adventure,Drama,Family",118.0,Jon M. Chu,2
3738,Paterson,"Comedy,Drama,Romance",118.0,Jim Jarmusch,2
3739,Zero Effect,"Comedy,Crime,Drama",116.0,Jake Kasdan,2
3740,A Midnight Clear,"Drama,War",108.0,Keith Gordon,2
3741,The Machinist,"Drama,Thriller",101.0,Brad Anderson,2
3742,Light Sleeper,"Crime,Drama",103.0,Paul Schrader,2
3743,American Teen,Documentary,95.0,Nanette Burstein,2
3744,Atlas Shrugged: Who Is John Galt?,"Drama,Mystery,Sci-Fi",99.0,James Manera,2
3745,Party Monster,"Biography,Crime,Drama",98.0,-,0
3746,The Oh in Ohio,"Comedy,Drama,Romance",88.0,Billy Kent,2
3747,Bottle Rocket,"Comedy,Crime,Drama",91.0,Wes Anderson,2
3748,Ain't Them Bodies Saints,"Crime,Drama,Romance",96.0,David Lowery,2
3749,Skins,"Crime,Drama",84.0,Chris Eyre,2
3750,"Gandhi, My Father","Biography,Drama,History",136.0,Feroz Abbas Khan,2
3751,Standard Operating Procedure,"Crime,Documentary,War",116.0,Errol Morris,2
3752,No Looking Back,"Drama,Romance",96.0,Edward Burns,2
3753,Cop Car,"Crime,Thriller",88.0,Jon Watts,2
3754,Decoys,"Horror,Sci-Fi",95.0,Matthew Hastings,2
3755,Redacted,"Crime,Thriller,War",90.0,Brian De Palma,2
3756,Rudderless,"Comedy,Drama,Music",105.0,William H. Macy,2
3757,Grace,"Drama,Horror,Thriller",85.0,Paul Solet,2
3758,Area 51,"Horror,Mystery,Sci-Fi",91.0,Oren Peli,2
3759,Revenge of the Green Dragons,"Action,Crime,Drama",94.0,-,0
3760,Every Day,"Drama,Fantasy,Romance",97.0,Michael Sucsy,2
3761,Mommy,Drama,139.0,Xavier Dolan,2
3762,Sling Blade,Drama,135.0,Billy Bob Thornton,2
3763,Only God Forgives,"Action,Crime,Drama",90.0,Nicolas Winding Refn,2
3764,Take Shelter,"Drama,Horror,Sci-Fi",121.0,Jeff Nichols,2
3765,The Texas Chainsaw Massacre 2,"Comedy,Horror",101.0,Tobe Hooper,2017
3766,Lady in White,"Fantasy,Horror,Mystery",113.0,Frank LaLoggia,2
3767,Driving Lessons,"Comedy,Drama",98.0,Jeremy Brock,2
3768,The Assassination of Richard Nixon,"Biography,Crime,Drama",95.0,Niels Mueller,2
3769,Police Academy,Comedy,96.0,Hugh Wilson,2018
3770,Four Weddings and a Funeral,"Comedy,Drama,Romance",117.0,Mike Newell,2
3771,The Blue Lagoon,"Adventure,Drama,Romance",104.0,Randal Kleiser,2
3772,Barbarian,"Horror,Mystery,Thriller",102.0,Zach Cregger,2
3773,Fast Times at Ridgemont High,"Comedy,Drama",90.0,Amy Heckerling,2
3774,Secrets & Lies,"Comedy,Drama",136.0,Mike Leigh,2
3775,25th Hour,Drama,135.0,Spike Lee,2
3776,After Hours,"Comedy,Crime,Drama",97.0,Martin Scorsese,2
3777,Moby Dick,"Adventure,Drama",116.0,John Huston,1987
3778,The Lobster,"Drama,Romance,Sci-Fi",119.0,Yorgos Lanthimos,2
3779,Bound,"Crime,Thriller",109.0,-,0
3780,Requiem for a Dream,Drama,102.0,Darren Aronofsky,2
3781,State Fair,"Musical,Romance",118.0,José Ferrer,1992
3782,Salvador,"Drama,History,Thriller",122.0,Oliver Stone,2
3783,Donnie Darko,"Drama,Mystery,Sci-Fi",113.0,Richard Kelly,2
3784,Blackthorn,"Action,Adventure,Western",102.0,Mateo Gil,2
3785,Maggie,"Drama,Horror,Sci-Fi",95.0,Henry Hobson,2
3786,The Sweeney,"Action,Crime,Drama",112.0,Nick Love,2
3787,Falcon Rising,"Action,Adventure,Crime",103.0,Ernie Barbarash,2
3788,One Flew Over the Cuckoo's Nest,Drama,133.0,Milos Forman,2018
3789,Silent Movie,Comedy,87.0,Mel Brooks,2
3790,Paa,"Comedy,Drama",133.0,R. Balki,2
3791,Night of the Living Dead,Horror,92.0,Tom Savini,2
3792,Animal Kingdom,"Crime,Drama",113.0,David Michôd,2
3793,Peter Pan,"Adventure,Animation,Family",77.0,-,0
3794,The Crying Game,"Crime,Drama,Romance",112.0,Neil Jordan,2
3795,Lost in Translation,"Comedy,Drama",102.0,Sofia Coppola,2
3796,Annie Hall,"Comedy,Romance",93.0,Woody Allen,2
3797,The Boy Next Door,Thriller,91.0,Rob Cohen,2
3798,The Greatest Show on Earth,"Drama,Family,Romance",152.0,Cecil B. DeMille,1959
3799,Leaving Las Vegas,"Drama,Romance",111.0,Mike Figgis,2
3800,Monster's Ball,"Drama,Romance",111.0,Marc Forster,2
3801,Boyhood,Drama,165.0,Richard Linklater,2
3802,Exodus,"Action,Drama,War",208.0,Otto Preminger,1986
3803,Father Stu,"Biography,Drama",124.0,Rosalind Ross,2
3804,The Kids Are All Right,"Comedy,Drama,Romance",106.0,Lisa Cholodenko,2
3805,Life of Brian,Comedy,94.0,Terry Jones,2020
3806,A Haunted House 2,"Comedy,Fantasy,Horror",86.0,Michael Tiddes,2
3807,Late Night,"Comedy,Drama",102.0,Nisha Ganatra,2
3808,The Last Exorcism Part II,"Horror,Thriller",88.0,Ed Gass-Donnelly,2
3809,The Front Page,"Comedy,Drama,Romance",105.0,Billy Wilder,2002
3810,Trapeze,"Drama,Romance",105.0,Carol Reed,1976
3811,The Return of the Living Dead,"Comedy,Horror,Sci-Fi",91.0,Dan O'Bannon,2009
3812,They Live,"Action,Horror,Sci-Fi",94.0,John Carpenter,2
3813,Saving Grace,"Comedy,Crime",93.0,Nigel Cole,2
3814,The Great Escape,"Adventure,Drama,History",172.0,John Sturges,1992
3815,The Lighthouse,"Drama,Fantasy,Mystery",109.0,Robert Eggers,2
3816,Scoop,"Comedy,Crime,Fantasy",96.0,Woody Allen,2
3817,The Wash,Comedy,96.0,DJ Pooh,2
3818,3 Strikes,Comedy,82.0,DJ Pooh,2
3819,The Visitor,Drama,105.0,J.-P. Valkeapää,2
3820,Traffik,"Action,Thriller",96.0,Deon Taylor,2
3821,The Cooler,"Drama,Romance",101.0,Wayne Kramer,2
3822,The Misfits,"Drama,Romance,Western",125.0,John Huston,1987
3823,The Night Listener,"Crime,Drama,Horror",91.0,Patrick Stettner,2
3824,The Jerky Boys,"Comedy,Crime",82.0,James Melkonian,2
3825,The Rules of Attraction,"Comedy,Drama,Romance",110.0,Roger Avary,2
3826,Topaz,"Drama,Thriller",143.0,Alfred Hitchcock,1980
3827,Let's Go to Prison,"Comedy,Crime",84.0,Bob Odenkirk,2
3828,Four Rooms,Comedy,98.0,-,0
3829,Secretary,"Comedy,Drama,Romance",107.0,Steven Shainberg,2
3830,The Real Cancun,Documentary,96.0,Rick de Oliveira,2
3831,Talk Radio,"Drama,Thriller",110.0,Oliver Stone,2
3832,Love Stinks,Comedy,94.0,Jeff Franklin,2
3833,You Kill Me,"Comedy,Crime,Romance",93.0,John Dahl,2
3834,The Art of Getting By,"Drama,Romance",83.0,Gavin Wiesen,2
3835,Thumbsucker,"Comedy,Drama",96.0,Mike Mills,2
3836,Red State,"Action,Crime,Horror",88.0,Kevin Smith,2
3837,The Barbarians,"Action,Adventure,Fantasy",87.0,Ruggero Deodato,2022
3838,Holy Motors,"Drama,Fantasy",115.0,Leos Carax,2
3839,The Signal,"Drama,Mystery,Sci-Fi",97.0,William Eubank,2
3840,The Loss of Sexual Innocence,Drama,106.0,Mike Figgis,2
3841,The Face of Love,"Drama,Mystery,Romance",92.0,Arie Posin,2
3842,Psycho Beach Party,"Comedy,Horror,Mystery",95.0,Robert Lee King,2
3843,Desert Dancer,"Biography,Drama,Music",104.0,Richard Raymond,2
3844,Sweet Country,"Adventure,Crime,Drama",113.0,Warwick Thornton,2
3845,An Everlasting Piece,Comedy,103.0,Barry Levinson,2
3846,Sonny,"Crime,Drama",110.0,Nicolas Cage,2
3847,The Last Time I Committed Suicide,"Biography,Drama,Romance",92.0,Stephen Kay,2
3848,13 Sins,"Horror,Thriller",93.0,Daniel Stamm,2
3849,Another Happy Day,"Comedy,Drama",119.0,Sam Levinson,2
3850,Gone with the Wind,"Drama,Romance,War",238.0,-,0
3851,A Man for All Seasons,"Biography,Drama,History",120.0,Fred Zinnemann,1997
3852,Ben-Hur: A Tale of the Christ,"Adventure,Drama,Romance",143.0,-,0
3853,Network,Drama,121.0,Sidney Lumet,2011
3854,Major Dundee,"Adventure,War,Western",123.0,Sam Peckinpah,1984
3855,Annie Get Your Gun,"Comedy,Musical,Romance",107.0,-,0
3856,Four Lions,"Comedy,Crime,Drama",97.0,Christopher Morris,2
3857,Slow West,"Action,Adventure,Drama",84.0,John Maclean,2
3858,The Ballad of Cable Hogue,"Comedy,Drama,Romance",121.0,Sam Peckinpah,1984
3859,The Pirate,"Adventure,Comedy,Musical",102.0,Vincente Minnelli,1986
3860,The History Boys,"Comedy,Drama,Romance",109.0,Nicholas Hytner,2
3861,Unknown,"Crime,Drama,Mystery",85.0,Simon Brand,2
3862,Midnight Cowboy,Drama,113.0,John Schlesinger,2003
3863,Crown Vic,"Action,Adventure,Crime",110.0,Joel Souza,2
3864,Airplane!,Comedy,88.0,-,0
3865,M*A*S*H,"Comedy,Drama,War",116.0,Robert Altman,2006
3866,The Full Monty,"Comedy,Drama",91.0,Peter Cattaneo,2
3867,Truth or Dare,"Horror,Thriller",100.0,Jeff Wadlow,2
3868,Truth or Dare,"Comedy,Drama,Romance",92.0,-,0
3869,Menace II Society,"Crime,Drama,Thriller",97.0,-,0
3870,Friday,"Comedy,Drama",91.0,F. Gary Gray,2
3871,Winchester,"Drama,Fantasy,Horror",99.0,-,0
3872,Call Me by Your Name,"Drama,Romance",132.0,Luca Guadagnino,2
3873,Empire,"Crime,Drama,Thriller",90.0,Franc. Reyes,2
3874,Dark Skies,"Horror,Sci-Fi,Thriller",97.0,Scott Stewart,2
3875,Forever My Girl,"Comedy,Drama,Music",108.0,Bethany Ashton Wolf,2
3876,Creepshow 2,"Fantasy,Horror",92.0,Michael Gornick,2
3877,In Cold Blood,"Biography,Crime,Drama",134.0,Richard Brooks,1992
3878,The Nun's Story,Drama,149.0,Fred Zinnemann,1997
3879,Frenzy,Thriller,116.0,Alfred Hitchcock,1980
3880,Harper,"Crime,Drama,Mystery",121.0,Jack Smight,2003
3881,She's the One,"Comedy,Drama,Romance",96.0,Edward Burns,2
3882,Terror Train,"Horror,Mystery,Thriller",97.0,Roger Spottiswoode,2
3883,Gods and Monsters,"Biography,Drama",105.0,Bill Condon,2
3884,Evil Dead II,"Comedy,Horror",84.0,Sam Raimi,2
3885,Day of the Dead,"Horror,Thriller",101.0,George A. Romero,2017
3886,Pootie Tang,"Action,Adventure,Comedy",81.0,Louis C.K.,2
3887,Honey Boy,Drama,94.0,Alma Har'el,2
3888,The House Next Door: Meet the Blacks 2,"Action,Comedy,Horror",97.0,Deon Taylor,2
3889,Believe,Drama,119.0,Billy Dickson,2
3890,American Honey,"Adventure,Drama,Romance",163.0,Andrea Arnold,2
3891,The Masked Saint,"Action,Biography,Crime",105.0,Warren P. Sonoda,2
3892,High Anxiety,"Comedy,Mystery,Thriller",94.0,Mel Brooks,2
3893,Margin Call,"Drama,Thriller",107.0,J.C. Chandor,2
3894,Choke,"Comedy,Drama",92.0,Clark Gregg,2
3895,L'incomparable mademoiselle C.,Comedy,103.0,Richard Ciupka,2
3896,August,Drama,88.0,Austin Chick,2
3897,Whiplash,"Drama,Music",106.0,Damien Chazelle,2
3898,The Dead Girl,"Crime,Drama,Mystery",85.0,Karen Moncrieff,2
3899,A Christmas Story,"Comedy,Family",93.0,Bob Clark,2007
3900,Class of 1984,"Action,Crime,Drama",98.0,Mark L. Lester,2
3901,Dreaming of Joseph Lees,"Drama,Romance",92.0,Eric Styles,2
3902,Rosemary's Baby,"Drama,Horror",137.0,Roman Polanski,2
3903,Sorry to Bother You,"Comedy,Drama,Fantasy",112.0,Boots Riley,2
3904,The Man Who Shot Liberty Valance,"Drama,Western",123.0,John Ford,1973
3905,Maria Full of Grace,"Crime,Drama",101.0,Joshua Marston,2
3906,Adam,"Comedy,Drama,Romance",99.0,Max Mayer,2
3907,Trainspotting,Drama,93.0,Danny Boyle,2
3908,National Lampoon's Animal House,Comedy,109.0,John Landis,2
3909,Paranormal Activity 2,"Horror,Mystery",91.0,Tod Williams,2
3910,War Room,Drama,120.0,Alex Kendrick,2
3911,The Purge,"Horror,Sci-Fi,Thriller",85.0,James DeMonaco,2
3912,Goldfinger,"Action,Adventure,Thriller",110.0,Guy Hamilton,2016
3913,Sinister,"Horror,Mystery,Thriller",110.0,Scott Derrickson,2
3914,The Original Kings of Comedy,"Comedy,Documentary",115.0,Spike Lee,2
3915,The Bridge on the River Kwai,"Adventure,Drama,War",161.0,David Lean,1991
3916,Coming Home,"Drama,Romance,War",127.0,Hal Ashby,1988
3917,Serpico,"Biography,Crime,Drama",130.0,Sidney Lumet,2011
3918,Waking Ned Devine,Comedy,91.0,Kirk Jones,2
3919,Air Bud,"Comedy,Drama,Family",98.0,Charles Martin Smith,2
3920,Bowling for Columbine,"Crime,Documentary,Drama",120.0,Michael Moore,2
3921,Love and Death,"Comedy,War",85.0,Woody Allen,2
3922,Friday the 13th Part VI: Jason Lives,"Horror,Thriller",86.0,Tom McLoughlin,2
3923,The Apartment,"Comedy,Drama,Romance",125.0,Billy Wilder,2002
3924,The Farewell,"Comedy,Drama",100.0,Lulu Wang,2
3925,Cat on a Hot Tin Roof,Drama,108.0,Richard Brooks,1992
3926,Beneath the Planet of the Apes,"Action,Adventure,Sci-Fi",95.0,Ted Post,2013
3927,Jason Goes to Hell: The Final Friday,"Fantasy,Horror,Thriller",87.0,Adam Marcus,2
3928,Spaced Invaders,"Adventure,Comedy,Sci-Fi",100.0,Patrick Read Johnson,2
3929,The Case for Christ,"Biography,Drama",112.0,Jon Gunn,2
3930,Love & Friendship,"Comedy,Drama,Romance",90.0,Whit Stillman,2
3931,Family Plot,"Comedy,Crime,Drama",120.0,Alfred Hitchcock,1980
3932,Torn Curtain,"Drama,Romance,Thriller",128.0,Alfred Hitchcock,1980
3933,Upgrade,"Action,Sci-Fi,Thriller",100.0,Leigh Whannell,2
3934,Krush Groove,"Comedy,Drama,Music",97.0,Michael Schultz,2
3935,Impractical Jokers: The Movie,Comedy,92.0,Chris Henchy,2
3936,Elmer Gantry,Drama,146.0,Richard Brooks,1992
3937,Next Day Air,"Action,Comedy,Crime",84.0,Benny Boom,2
3938,Judgment at Nuremberg,"Drama,War",179.0,Stanley Kramer,2001
3939,Belly,"Crime,Drama",96.0,Hype Williams,2
3940,Red River,"Drama,Western",133.0,-,0
3941,The Deep End,"Crime,Drama,Mystery",101.0,-,0
3942,Before Midnight,"Drama,Romance",109.0,Richard Linklater,2
3943,Teen Wolf Too,"Comedy,Fantasy",95.0,Christopher Leitch,2
3944,The Collector,"Action,Horror,Thriller",90.0,Marcus Dunstan,2
3945,Phantasm II,"Action,Fantasy,Horror",97.0,Don Coscarelli,2
3946,Let There Be Light,Drama,100.0,Kevin Sorbo,2
3947,Let There Be Light,Documentary,80.0,-,0
3948,Phat Girlz,Comedy,99.0,Nnegest Likké,2
3949,Woman Thou Art Loosed,Drama,94.0,Michael Schultz,2
3950,Real Women Have Curves,"Comedy,Drama",90.0,Patricia Cardoso,2
3951,Gallipoli,"Adventure,Drama,History",110.0,Peter Weir,2
3952,Water,Documentary,87.0,-,0
3953,The Last Black Man in San Francisco,Drama,121.0,Joe Talbot,2
3954,Swiss Army Man,"Comedy,Drama,Fantasy",97.0,-,0
3955,Whipped,"Comedy,Romance",82.0,Peter M. Cohen,2
3956,Please Give,"Comedy,Drama",87.0,Nicole Holofcener,2
3957,Willy Wonka & the Chocolate Factory,"Family,Fantasy,Musical",100.0,Mel Stuart,2012
3958,Warlock: The Armageddon,"Action,Fantasy,Horror",98.0,Anthony Hickox,2
3959,8 Heads in a Duffel Bag,"Adventure,Comedy,Crime",95.0,Tom Schulman,2
3960,Days of Heaven,"Drama,Romance",94.0,Terrence Malick,2
3961,Compadres,"Action,Comedy,Crime",101.0,Enrique Begné,2
3962,Jawbreaker,"Comedy,Crime,Thriller",86.0,Darren Stein,2
3963,Basquiat,"Biography,Drama",107.0,Julian Schnabel,2
3964,Letters to God,Drama,110.0,-,0
3965,Happiness,"Comedy,Drama",134.0,Todd Solondz,2
3966,I'm in Love with a Church Girl,"Crime,Drama,Romance",118.0,Steve Race,2
3967,Tusk,"Comedy,Horror",102.0,Kevin Smith,2
3968,The Wall,"Action,Drama,Thriller",88.0,Doug Liman,2
3969,Elephant,"Crime,Drama,Thriller",81.0,Gus Van Sant,2
3970,Oldboy,"Action,Drama,Mystery",120.0,Park Chan-wook,2
3971,Hobo with a Shotgun,"Action,Comedy,Horror",86.0,Jason Eisener,2
3972,The D Train,"Comedy,Drama",101.0,-,0
3973,Creature,Horror,93.0,Fred Andrews,2
3974,Bachelorette,"Comedy,Romance",87.0,Leslye Headland,2
3975,The Bounce Back,"Comedy,Romance",104.0,Youssef Delara,2
3976,Freeway,"Crime,Drama,Thriller",102.0,Matthew Bright,2
3977,Love's Abiding Joy,"Drama,Family,Western",87.0,Michael Landon Jr.,2
